05/01/2018 12:12:23 [Program starts.]
05/01/2018 12:12:23 [Arg used:][{'log_root': '/home/andre/Documents/DL_p2/logs/'}, {'hidden_units': 20}, {'init_type': 'uniform'}, {'normalize_data': True}, {'remove_DC_level': True}, {'depth': 1}, {'epoch_number': 400}, {'criterion': 'CrossEntropy'}, {'optimizer': 'Adadelta'}, {'last_ms': 100}]
05/01/2018 12:12:24 Training loss 0.402085 - iteration 0/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 779/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 780/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 781/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 782/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 783/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 784/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 785/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 786/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 787/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 788/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 789/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 790/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 791/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 792/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 793/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 794/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 795/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 796/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 797/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 798/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 799/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 800/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 801/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 802/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 803/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 804/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 805/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 806/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 807/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 808/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 809/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 810/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 811/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 812/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 813/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 814/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 815/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 816/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 817/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 818/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 819/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 820/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 821/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 822/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 823/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 824/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 825/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 826/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 827/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 828/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 829/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 830/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 831/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 832/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 833/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 834/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 835/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 836/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 837/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 838/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 839/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 840/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 841/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 842/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 843/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 844/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 845/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 846/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 847/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 848/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 849/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 850/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 851/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 852/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 853/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 854/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 855/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 856/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 857/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 858/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 859/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 860/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 861/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 862/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 863/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 864/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 865/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 866/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 867/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 868/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 869/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 870/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 871/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 872/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 873/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 874/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 875/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 876/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 877/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 878/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 879/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 880/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 881/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 882/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 883/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 884/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 885/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 886/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 887/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 888/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 889/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 890/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 891/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 892/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 893/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 894/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 895/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 896/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 897/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 898/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 899/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 900/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 901/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 902/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 903/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 904/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 905/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 906/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 907/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 908/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 909/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 910/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 911/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 912/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 913/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 914/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 915/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 916/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 917/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 918/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 919/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 920/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 921/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 922/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 923/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 924/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 925/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 926/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 927/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 928/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 929/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 930/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 931/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 932/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 933/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 934/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 935/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 936/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 937/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 938/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 939/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 940/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 941/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 942/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 943/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 944/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 945/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 946/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 947/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 948/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 949/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 950/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 951/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 952/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 953/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 954/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 955/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 956/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 957/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 958/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 959/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 960/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 961/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 962/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 963/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 964/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 965/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 966/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 967/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 968/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 969/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 970/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 971/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 972/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 973/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 974/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 975/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 976/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 977/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 978/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 979/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 980/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 981/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 982/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 983/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 984/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 985/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 986/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 987/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 988/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 989/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 990/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 991/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 992/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 993/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 994/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 995/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 996/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 997/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.921719 - iteration 998/1000, epoch 0/1
05/01/2018 12:12:25 Testing loss 0.003143 - iteration 999/1000, epoch 0/1
05/01/2018 12:12:25 Average Testing loss 0.113372 - epoch 0/1
05/01/2018 12:15:46 [Program starts.]
05/01/2018 12:15:46 [Arg used:][{'points_number': 1000}, {'epoch_number': 1}, {'log_root': '/home/andre/Documents/DL_p2/logs/'}]
05/01/2018 12:16:03 [Program starts.]
05/01/2018 12:16:03 [Arg used:][{'epoch_number': 1}, {'log_root': '/home/andre/Documents/DL_p2/logs/'}, {'point_number': 1000}]
05/01/2018 12:16:11 [Program starts.]
05/01/2018 12:16:11 [Arg used:][{'epoch_number': 1}, {'log_root': '/home/andre/Documents/DL_p2/logs/'}, {'point_number': 1000}]
05/01/2018 12:16:27 [Program starts.]
05/01/2018 12:16:27 [Arg used:][{'log_root': '/home/andre/Documents/DL_p2/logs/'}, {'point_number': 1000}, {'epoch_number': 1}]
05/01/2018 12:16:57 [Program starts.]
05/01/2018 12:16:57 [Arg used:][{'epoch_number': 1}, {'point_number': 1000}, {'log_root': '/home/andre/Documents/DL_p2/logs/'}]
05/01/2018 12:16:58 Training loss 0.461165 - iteration 0/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.459343 - iteration 1/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.451491 - iteration 2/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.457073 - iteration 3/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.455135 - iteration 4/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.453384 - iteration 5/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.451595 - iteration 6/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.448725 - iteration 7/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.449475 - iteration 8/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.447301 - iteration 9/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.447289 - iteration 10/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.445536 - iteration 11/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.443671 - iteration 12/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.441909 - iteration 13/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.440211 - iteration 14/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.438521 - iteration 15/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.436788 - iteration 16/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.435006 - iteration 17/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.433315 - iteration 18/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.431624 - iteration 19/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.442330 - iteration 20/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.429582 - iteration 21/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.427833 - iteration 22/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.426254 - iteration 23/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.424582 - iteration 24/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.422794 - iteration 25/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.421159 - iteration 26/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.419477 - iteration 27/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.417967 - iteration 28/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.416204 - iteration 29/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.414625 - iteration 30/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.413033 - iteration 31/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.437660 - iteration 32/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.436771 - iteration 33/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.410701 - iteration 34/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.409174 - iteration 35/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.435260 - iteration 36/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.407173 - iteration 37/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.405636 - iteration 38/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.404079 - iteration 39/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.402429 - iteration 40/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.400899 - iteration 41/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.399240 - iteration 42/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.397778 - iteration 43/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.396205 - iteration 44/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.394604 - iteration 45/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.393056 - iteration 46/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.391578 - iteration 47/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.389896 - iteration 48/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.388494 - iteration 49/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.386865 - iteration 50/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.385366 - iteration 51/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.383877 - iteration 52/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.382330 - iteration 53/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.380869 - iteration 54/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.379293 - iteration 55/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.377856 - iteration 56/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.376326 - iteration 57/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.374913 - iteration 58/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.429271 - iteration 59/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.373234 - iteration 60/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.371689 - iteration 61/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.370216 - iteration 62/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.368761 - iteration 63/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.367331 - iteration 64/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.365809 - iteration 65/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.364385 - iteration 66/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.363011 - iteration 67/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.361529 - iteration 68/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.360056 - iteration 69/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.358559 - iteration 70/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.357130 - iteration 71/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.355721 - iteration 72/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.354405 - iteration 73/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.352901 - iteration 74/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.351575 - iteration 75/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.350103 - iteration 76/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.348792 - iteration 77/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.347298 - iteration 78/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.345850 - iteration 79/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.344447 - iteration 80/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.343047 - iteration 81/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.341792 - iteration 82/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.340297 - iteration 83/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.338910 - iteration 84/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.337543 - iteration 85/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.336294 - iteration 86/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.334941 - iteration 87/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.333432 - iteration 88/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.332214 - iteration 89/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.330780 - iteration 90/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.329498 - iteration 91/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.328171 - iteration 92/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.326806 - iteration 93/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.325386 - iteration 94/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.324111 - iteration 95/1000, epoch 0/1
05/01/2018 12:16:58 Training loss 0.322748 - iteration 96/1000, epoch 0/1
